Country,Year,PIB,Code
Mongolia,1956,448,MNG
Mongolia,1957,473,MNG
Mongolia,1958,499,MNG
Mongolia,1959,528,MNG
Mongolia,1960,559,MNG
Mongolia,1961,592,MNG
Mongolia,1962,627,MNG
Mongolia,1963,660,MNG
Mongolia,1964,699,MNG
Mongolia,1965,740,MNG
Mongolia,1966,782,MNG
Mongolia,1967,828,MNG
Mongolia,1968,876,MNG
Mongolia,1969,927,MNG
Mongolia,1970,982,MNG
Mongolia,1971,1041,MNG
Mongolia,1972,1103,MNG
Mongolia,1973,117,MNG
Mongolia,1974,1243,MNG
Mongolia,1975,1319,MNG
Mongolia,1976,1396,MNG
Mongolia,1977,1479,MNG
Mongolia,1978,1567,MNG
Mongolia,1979,1661,MNG
Mongolia,1980,1758,MNG
Mongolia,1981,1905,MNG
Mongolia,1982,2064,MNG
Mongolia,1983,2184,MNG
Mongolia,1984,2314,MNG
Mongolia,1985,2446,MNG
Mongolia,1986,2675,MNG
Mongolia,1987,2768,MNG
Mongolia,1988,2909,MNG
Mongolia,1989,3031,MNG
Mongolia,1990,2954,MNG
Mongolia,1991,2681,MNG
Mongolia,1992,2426,MNG
Mongolia,1993,2354,MNG
Mongolia,1994,2408,MNG
Mongolia,1995,256,MNG
Mongolia,1996,262,MNG
Mongolia,1997,2726,MNG
Mongolia,1998,2821,MNG
Mongolia,1999,2821,MNG
Mongolia,2000,2821,MNG
Mongolia,2001,2821,MNG
Mongolia,2002,2821,MNG
Mongolia,2003,2821,MNG
Mongolia,2004,3,MNG
Mongolia,2005,3,MNG
Mongolia,2006,3,MNG
Mongolia,2007,3,MNG
Mongolia,2008,3,MNG
North Korea,1820,2607,
North Korea,1821,,
North Korea,1822,,
North Korea,1823,,
North Korea,1824,,
North Korea,1825,,
North Korea,1826,,
North Korea,1827,,
North Korea,1828,,
North Korea,1829,,
North Korea,1830,,
North Korea,1831,,
North Korea,1832,,
North Korea,1833,,
North Korea,1834,,
North Korea,1835,,
North Korea,1836,,
North Korea,1837,,
North Korea,1838,,
North Korea,1839,,
North Korea,1840,,
North Korea,1841,,
North Korea,1842,,
North Korea,1843,,
North Korea,1844,,
North Korea,1845,,
North Korea,1846,,
North Korea,1847,,
North Korea,1848,,
North Korea,1849,,
North Korea,1850,,
North Korea,1851,,
North Korea,1852,,
North Korea,1853,,
North Korea,1854,,
North Korea,1855,,
North Korea,1856,,
North Korea,1857,,
North Korea,1858,,
North Korea,1859,,
North Korea,1860,,
North Korea,1861,,
North Korea,1862,,
North Korea,1863,,
North Korea,1864,,
North Korea,1865,,
North Korea,1866,,
North Korea,1867,,
North Korea,1868,,
North Korea,1869,,
North Korea,1870,2725,
North Korea,1871,,
North Korea,1872,,
North Korea,1873,,
North Korea,1874,,
North Korea,1875,,
North Korea,1876,,
North Korea,1877,,
North Korea,1878,,
North Korea,1879,,
North Korea,1880,,
North Korea,1881,,
North Korea,1882,,
North Korea,1883,,
North Korea,1884,,
North Korea,1885,,
North Korea,1886,,
North Korea,1887,,
North Korea,1888,,
North Korea,1889,,
North Korea,1890,,
North Korea,1891,,
North Korea,1892,,
North Korea,1893,,
North Korea,1894,,
North Korea,1895,,
North Korea,1896,,
North Korea,1897,,
North Korea,1898,,
North Korea,1899,,
North Korea,1900,,
North Korea,1901,,
North Korea,1902,,
North Korea,1903,,
North Korea,1904,,
North Korea,1905,,
North Korea,1906,,
North Korea,1907,,
North Korea,1908,,
North Korea,1909,,
North Korea,1910,,
North Korea,1911,,
North Korea,1912,,
North Korea,1913,4257,
North Korea,1914,,
North Korea,1915,,
North Korea,1916,,
North Korea,1917,,
North Korea,1918,,
North Korea,1919,,
North Korea,1920,,
North Korea,1921,,
North Korea,1922,,
North Korea,1923,,
North Korea,1924,,
North Korea,1925,,
North Korea,1926,,
North Korea,1927,,
North Korea,1928,,
North Korea,1929,,
North Korea,1930,,
North Korea,1931,,
North Korea,1932,,
North Korea,1933,,
North Korea,1934,,
North Korea,1935,,
North Korea,1936,,
North Korea,1937,,
North Korea,1938,,
North Korea,1939,,
North Korea,1940,,
North Korea,1941,,
North Korea,1942,,
North Korea,1943,,
North Korea,1944,,
North Korea,1945,,
North Korea,1946,,
North Korea,1947,,
North Korea,1948,,
North Korea,1949,,
North Korea,1950,8087,
North Korea,1951,6496,
North Korea,1952,6675,
North Korea,1953,8288,
North Korea,1954,8683,
North Korea,1955,9316,
North Korea,1956,9444,
North Korea,1957,1023,
North Korea,1958,10816,
North Korea,1959,1126,
North Korea,1960,11483,
North Korea,1961,11972,
North Korea,1962,12249,
North Korea,1963,13295,
North Korea,1964,14445,
North Korea,1965,1537,
North Korea,1966,17308,
North Korea,1967,18711,
North Korea,1968,21268,
North Korea,1969,24743,
North Korea,1970,27184,
North Korea,1971,36229,
North Korea,1972,37854,
North Korea,1973,42819,
North Korea,1974,44038,
North Korea,1975,44891,
North Korea,1976,45652,
North Korea,1977,46379,
North Korea,1978,47104,
North Korea,1979,47842,
North Korea,1980,48621,
North Korea,1981,49388,
North Korea,1982,50138,
North Korea,1983,50905,
North Korea,1984,51695,
North Korea,1985,52505,
North Korea,1986,53331,
North Korea,1987,54172,
North Korea,1988,55033,
North Korea,1989,55934,
North Korea,1990,56874,
North Korea,1991,57846,
North Korea,1992,53391,
North Korea,1993,53552,
North Korea,1994,39468,
North Korea,1995,32758,
North Korea,1996,27091,
North Korea,1997,25249,
North Korea,1998,2513,
North Korea,1999,2531,
North Korea,2000,2531,
North Korea,2001,2531,
North Korea,2002,2531,
North Korea,2003,2531,
North Korea,2004,2531,
North Korea,2005,2531,
North Korea,2006,2531,
North Korea,2007,2531,
North Korea,2008,2531,
Vietnam,1820,3453,VNM
Vietnam,1821,,VNM
Vietnam,1822,,VNM
Vietnam,1823,,VNM
Vietnam,1824,,VNM
Vietnam,1825,,VNM
Vietnam,1826,,VNM
Vietnam,1827,,VNM
Vietnam,1828,,VNM
Vietnam,1829,,VNM
Vietnam,1830,,VNM
Vietnam,1831,,VNM
Vietnam,1832,,VNM
Vietnam,1833,,VNM
Vietnam,1834,,VNM
Vietnam,1835,,VNM
Vietnam,1836,,VNM
Vietnam,1837,,VNM
Vietnam,1838,,VNM
Vietnam,1839,,VNM
Vietnam,1840,,VNM
Vietnam,1841,,VNM
Vietnam,1842,,VNM
Vietnam,1843,,VNM
Vietnam,1844,,VNM
Vietnam,1845,,VNM
Vietnam,1846,,VNM
Vietnam,1847,,VNM
Vietnam,1848,,VNM
Vietnam,1849,,VNM
Vietnam,1850,,VNM
Vietnam,1851,,VNM
Vietnam,1852,,VNM
Vietnam,1853,,VNM
Vietnam,1854,,VNM
Vietnam,1855,,VNM
Vietnam,1856,,VNM
Vietnam,1857,,VNM
Vietnam,1858,,VNM
Vietnam,1859,,VNM
Vietnam,1860,,VNM
Vietnam,1861,,VNM
Vietnam,1862,,VNM
Vietnam,1863,,VNM
Vietnam,1864,,VNM
Vietnam,1865,,VNM
Vietnam,1866,,VNM
Vietnam,1867,,VNM
Vietnam,1868,,VNM
Vietnam,1869,,VNM
Vietnam,1870,5321,VNM
Vietnam,1871,,VNM
Vietnam,1872,,VNM
Vietnam,1873,,VNM
Vietnam,1874,,VNM
Vietnam,1875,,VNM
Vietnam,1876,,VNM
Vietnam,1877,,VNM
Vietnam,1878,,VNM
Vietnam,1879,,VNM
Vietnam,1880,,VNM
Vietnam,1881,,VNM
Vietnam,1882,,VNM
Vietnam,1883,,VNM
Vietnam,1884,,VNM
Vietnam,1885,,VNM
Vietnam,1886,,VNM
Vietnam,1887,,VNM
Vietnam,1888,,VNM
Vietnam,1889,,VNM
Vietnam,1890,,VNM
Vietnam,1891,,VNM
Vietnam,1892,,VNM
Vietnam,1893,,VNM
Vietnam,1894,,VNM
Vietnam,1895,,VNM
Vietnam,1896,,VNM
Vietnam,1897,,VNM
Vietnam,1898,,VNM
Vietnam,1899,,VNM
Vietnam,1900,,VNM
Vietnam,1901,,VNM
Vietnam,1902,,VNM
Vietnam,1903,,VNM
Vietnam,1904,,VNM
Vietnam,1905,,VNM
Vietnam,1906,,VNM
Vietnam,1907,,VNM
Vietnam,1908,,VNM
Vietnam,1909,,VNM
Vietnam,1910,,VNM
Vietnam,1911,,VNM
Vietnam,1912,,VNM
Vietnam,1913,14062,VNM
Vietnam,1914,,VNM
Vietnam,1915,,VNM
Vietnam,1916,,VNM
Vietnam,1917,,VNM
Vietnam,1918,,VNM
Vietnam,1919,,VNM
Vietnam,1920,,VNM
Vietnam,1921,,VNM
Vietnam,1922,,VNM
Vietnam,1923,,VNM
Vietnam,1924,,VNM
Vietnam,1925,,VNM
Vietnam,1926,,VNM
Vietnam,1927,,VNM
Vietnam,1928,,VNM
Vietnam,1929,,VNM
Vietnam,1930,,VNM
Vietnam,1931,,VNM
Vietnam,1932,,VNM
Vietnam,1933,,VNM
Vietnam,1934,,VNM
Vietnam,1935,,VNM
Vietnam,1936,,VNM
Vietnam,1937,,VNM
Vietnam,1938,,VNM
Vietnam,1939,,VNM
Vietnam,1940,,VNM
Vietnam,1941,,VNM
Vietnam,1942,,VNM
Vietnam,1943,,VNM
Vietnam,1944,,VNM
Vietnam,1945,,VNM
Vietnam,1946,,VNM
Vietnam,1947,,VNM
Vietnam,1948,,VNM
Vietnam,1949,,VNM
Vietnam,1950,16681,VNM
Vietnam,1951,17445,VNM
Vietnam,1952,18209,VNM
Vietnam,1953,19034,VNM
Vietnam,1954,1992,VNM
Vietnam,1955,20806,VNM
Vietnam,1956,21631,VNM
Vietnam,1957,22486,VNM
Vietnam,1958,23372,VNM
Vietnam,1959,24289,VNM
Vietnam,1960,25297,VNM
Vietnam,1961,26554,VNM
Vietnam,1962,29917,VNM
Vietnam,1963,30821,VNM
Vietnam,1964,32322,VNM
Vietnam,1965,32666,VNM
Vietnam,1966,32975,VNM
Vietnam,1967,28829,VNM
Vietnam,1968,28329,VNM
Vietnam,1969,30702,VNM
Vietnam,1970,31295,VNM
Vietnam,1971,32889,VNM
Vietnam,1972,35815,VNM
Vietnam,1973,38238,VNM
Vietnam,1974,36744,VNM
Vietnam,1975,3413,VNM
Vietnam,1976,39879,VNM
Vietnam,1977,41343,VNM
Vietnam,1978,41622,VNM
Vietnam,1979,41873,VNM
Vietnam,1980,40671,VNM
Vietnam,1981,42103,VNM
Vietnam,1982,45526,VNM
Vietnam,1983,48042,VNM
Vietnam,1984,52355,VNM
Vietnam,1985,55481,VNM
Vietnam,1986,57056,VNM
Vietnam,1987,59127,VNM
Vietnam,1988,62685,VNM
Vietnam,1989,65615,VNM
Vietnam,1990,68959,VNM
Vietnam,1991,72965,VNM
Vietnam,1992,79313,VNM
Vietnam,1993,8572,VNM
Vietnam,1994,93292,VNM
Vietnam,1995,102192,VNM
Vietnam,1996,111737,VNM
Vietnam,1997,120845,VNM
Vietnam,1998,127812,VNM
Vietnam,1999,133913,VNM
Vietnam,2000,143002,VNM
Vietnam,2001,152862,VNM
Vietnam,2002,163685,VNM
Vietnam,2003,175569,VNM
Vietnam,2004,189263,VNM
Vietnam,2005,205161,VNM
Vietnam,2006,221984,VNM
Vietnam,2007,240853,VNM
Vietnam,2008,255786,VNM
Bahrain,1820,,BHR
Bahrain,1821,,BHR
Bahrain,1822,,BHR
Bahrain,1823,,BHR
Bahrain,1824,,BHR
Bahrain,1825,,BHR
Bahrain,1826,,BHR
Bahrain,1827,,BHR
Bahrain,1828,,BHR
Bahrain,1829,,BHR
Bahrain,1830,,BHR
Bahrain,1831,,BHR
Bahrain,1832,,BHR
Bahrain,1833,,BHR
Bahrain,1834,,BHR
Bahrain,1835,,BHR
Bahrain,1836,,BHR
Bahrain,1837,,BHR
Bahrain,1838,,BHR
Bahrain,1839,,BHR
Bahrain,1840,,BHR
Bahrain,1841,,BHR
Bahrain,1842,,BHR
Bahrain,1843,,BHR
Bahrain,1844,,BHR
Bahrain,1845,,BHR
Bahrain,1846,,BHR
Bahrain,1847,,BHR
Bahrain,1848,,BHR
Bahrain,1849,,BHR
Bahrain,1850,,BHR
Bahrain,1851,,BHR
Bahrain,1852,,BHR
Bahrain,1853,,BHR
Bahrain,1854,,BHR
Bahrain,1855,,BHR
Bahrain,1856,,BHR
Bahrain,1857,,BHR
Bahrain,1858,,BHR
Bahrain,1859,,BHR
Bahrain,1860,,BHR
Bahrain,1861,,BHR
Bahrain,1862,,BHR
Bahrain,1863,,BHR
Bahrain,1864,,BHR
Bahrain,1865,,BHR
Bahrain,1866,,BHR
Bahrain,1867,,BHR
Bahrain,1868,,BHR
Bahrain,1869,,BHR
Bahrain,1870,,BHR
Bahrain,1871,,BHR
Bahrain,1872,,BHR
Bahrain,1873,,BHR
Bahrain,1874,,BHR
Bahrain,1875,,BHR
Bahrain,1876,,BHR
Bahrain,1877,,BHR
Bahrain,1878,,BHR
Bahrain,1879,,BHR
Bahrain,1880,,BHR
Bahrain,1881,,BHR
Bahrain,1882,,BHR
Bahrain,1883,,BHR
Bahrain,1884,,BHR
Bahrain,1885,,BHR
Bahrain,1886,,BHR
Bahrain,1887,,BHR
Bahrain,1888,,BHR
Bahrain,1889,,BHR
Bahrain,1890,,BHR
Bahrain,1891,,BHR
Bahrain,1892,,BHR
Bahrain,1893,,BHR
Bahrain,1894,,BHR
Bahrain,1895,,BHR
Bahrain,1896,,BHR
Bahrain,1897,,BHR
Bahrain,1898,,BHR
Bahrain,1899,,BHR
Bahrain,1900,,BHR
Bahrain,1901,,BHR
Bahrain,1902,,BHR
Bahrain,1903,,BHR
Bahrain,1904,,BHR
Bahrain,1905,,BHR
Bahrain,1906,,BHR
Bahrain,1907,,BHR
Bahrain,1908,,BHR
Bahrain,1909,,BHR
Bahrain,1910,,BHR
Bahrain,1911,,BHR
Bahrain,1912,,BHR
Bahrain,1913,,BHR
Bahrain,1914,,BHR
Bahrain,1915,,BHR
Bahrain,1916,,BHR
Bahrain,1917,,BHR
Bahrain,1918,,BHR
Bahrain,1919,,BHR
Bahrain,1920,,BHR
Bahrain,1921,,BHR
Bahrain,1922,,BHR
Bahrain,1923,,BHR
Bahrain,1924,,BHR
Bahrain,1925,,BHR
Bahrain,1926,,BHR
Bahrain,1927,,BHR
Bahrain,1928,,BHR
Bahrain,1929,,BHR
Bahrain,1930,,BHR
Bahrain,1931,,BHR
Bahrain,1932,,BHR
Bahrain,1933,,BHR
Bahrain,1934,,BHR
Bahrain,1935,,BHR
Bahrain,1936,,BHR
Bahrain,1937,,BHR
Bahrain,1938,,BHR
Bahrain,1939,,BHR
Bahrain,1940,,BHR
Bahrain,1941,,BHR
Bahrain,1942,,BHR
Bahrain,1943,,BHR
Bahrain,1944,,BHR
Bahrain,1945,,BHR
Bahrain,1946,,BHR
Bahrain,1947,,BHR
Bahrain,1948,,BHR
Bahrain,1949,,BHR
Bahrain,1950,242,BHR
Bahrain,1951,257,BHR
Bahrain,1952,273,BHR
Bahrain,1953,290,BHR
Bahrain,1954,309,BHR
Bahrain,1955,328,BHR
Bahrain,1956,349,BHR
Bahrain,1957,371,BHR
Bahrain,1958,394,BHR
Bahrain,1959,419,BHR
Bahrain,1960,445,BHR
Bahrain,1961,474,BHR
Bahrain,1962,504,BHR
Bahrain,1963,536,BHR
Bahrain,1964,571,BHR
Bahrain,1965,607,BHR
Bahrain,1966,646,BHR
Bahrain,1967,688,BHR
Bahrain,1968,732,BHR
Bahrain,1969,779,BHR
Bahrain,1970,832,BHR
Bahrain,1971,898,BHR
Bahrain,1972,969,BHR
Bahrain,1973,1046,BHR
Bahrain,1974,1136,BHR
Bahrain,1975,1015,BHR
Bahrain,1976,118,BHR
Bahrain,1977,1322,BHR
Bahrain,1978,1424,BHR
Bahrain,1979,1419,BHR
Bahrain,1980,1525,BHR
Bahrain,1981,1568,BHR
Bahrain,1982,1669,BHR
Bahrain,1983,1785,BHR
Bahrain,1984,186,BHR
Bahrain,1985,1854,BHR
Bahrain,1986,1897,BHR
Bahrain,1987,1935,BHR
Bahrain,1988,2003,BHR
Bahrain,1989,2053,BHR
Bahrain,1990,2054,BHR
Bahrain,1991,2148,BHR
Bahrain,1992,2316,BHR
Bahrain,1993,2508,BHR
Bahrain,1994,2502,BHR
Bahrain,1995,26,BHR
Bahrain,1996,2707,BHR
Bahrain,1997,2791,BHR
Bahrain,1998,2924,BHR
Bahrain,1999,305,BHR
Bahrain,2000,3208,BHR
Bahrain,2001,3356,BHR
Bahrain,2002,353,BHR
Bahrain,2003,3785,BHR
Bahrain,2004,3997,BHR
Bahrain,2005,4313,BHR
Bahrain,2006,4602,BHR
Bahrain,2007,4974,BHR
Bahrain,2008,5278,BHR
Iran,1820,3857,IRN
Iran,1821,,IRN
Iran,1822,,IRN
Iran,1823,,IRN
Iran,1824,,IRN
Iran,1825,,IRN
Iran,1826,,IRN
Iran,1827,,IRN
Iran,1828,,IRN
Iran,1829,,IRN
Iran,1830,,IRN
Iran,1831,,IRN
Iran,1832,,IRN
Iran,1833,,IRN
Iran,1834,,IRN
Iran,1835,,IRN
Iran,1836,,IRN
Iran,1837,,IRN
Iran,1838,,IRN
Iran,1839,,IRN
Iran,1840,,IRN
Iran,1841,,IRN
Iran,1842,,IRN
Iran,1843,,IRN
Iran,1844,,IRN
Iran,1845,,IRN
Iran,1846,,IRN
Iran,1847,,IRN
Iran,1848,,IRN
Iran,1849,,IRN
Iran,1850,,IRN
Iran,1851,,IRN
Iran,1852,,IRN
Iran,1853,,IRN
Iran,1854,,IRN
Iran,1855,,IRN
Iran,1856,,IRN
Iran,1857,,IRN
Iran,1858,,IRN
Iran,1859,,IRN
Iran,1860,,IRN
Iran,1861,,IRN
Iran,1862,,IRN
Iran,1863,,IRN
Iran,1864,,IRN
Iran,1865,,IRN
Iran,1866,,IRN
Iran,1867,,IRN
Iran,1868,,IRN
Iran,1869,,IRN
Iran,1870,605,IRN
Iran,1871,,IRN
Iran,1872,,IRN
Iran,1873,,IRN
Iran,1874,,IRN
Iran,1875,,IRN
Iran,1876,,IRN
Iran,1877,,IRN
Iran,1878,,IRN
Iran,1879,,IRN
Iran,1880,,IRN
Iran,1881,,IRN
Iran,1882,,IRN
Iran,1883,,IRN
Iran,1884,,IRN
Iran,1885,,IRN
Iran,1886,,IRN
Iran,1887,,IRN
Iran,1888,,IRN
Iran,1889,,IRN
Iran,1890,,IRN
Iran,1891,,IRN
Iran,1892,,IRN
Iran,1893,,IRN
Iran,1894,,IRN
Iran,1895,,IRN
Iran,1896,,IRN
Iran,1897,,IRN
Iran,1898,,IRN
Iran,1899,,IRN
Iran,1900,,IRN
Iran,1901,,IRN
Iran,1902,,IRN
Iran,1903,,IRN
Iran,1904,,IRN
Iran,1905,,IRN
Iran,1906,,IRN
Iran,1907,,IRN
Iran,1908,,IRN
Iran,1909,,IRN
Iran,1910,,IRN
Iran,1911,,IRN
Iran,1912,,IRN
Iran,1913,10994,IRN
Iran,1914,,IRN
Iran,1915,,IRN
Iran,1916,,IRN
Iran,1917,,IRN
Iran,1918,,IRN
Iran,1919,,IRN
Iran,1920,,IRN
Iran,1921,,IRN
Iran,1922,,IRN
Iran,1923,,IRN
Iran,1924,,IRN
Iran,1925,,IRN
Iran,1926,,IRN
Iran,1927,,IRN
Iran,1928,,IRN
Iran,1929,,IRN
Iran,1930,,IRN
Iran,1931,,IRN
Iran,1932,,IRN
Iran,1933,,IRN
Iran,1934,,IRN
Iran,1935,,IRN
Iran,1936,,IRN
Iran,1937,,IRN
Iran,1938,,IRN
Iran,1939,,IRN
Iran,1940,,IRN
Iran,1941,,IRN
Iran,1942,,IRN
Iran,1943,,IRN
Iran,1944,,IRN
Iran,1945,,IRN
Iran,1946,,IRN
Iran,1947,,IRN
Iran,1948,,IRN
Iran,1949,,IRN
Iran,1950,28128,IRN
Iran,1951,28128,IRN
Iran,1952,28128,IRN
Iran,1953,28156,IRN
Iran,1954,28156,IRN
Iran,1955,28156,IRN
Iran,1956,30659,IRN
Iran,1957,34939,IRN
Iran,1958,39013,IRN
Iran,1959,4236,IRN
Iran,1960,46467,IRN
Iran,1961,50405,IRN
Iran,1962,51389,IRN
Iran,1963,57043,IRN
Iran,1964,61178,IRN
Iran,1965,68688,IRN
Iran,1966,75579,IRN
Iran,1967,84102,IRN
Iran,1968,96759,IRN
Iran,1969,109304,IRN
Iran,1970,120865,IRN
Iran,1971,135829,IRN
Iran,1972,157909,IRN
Iran,1973,171466,IRN
Iran,1974,186655,IRN
Iran,1975,195684,IRN
Iran,1976,229241,IRN
Iran,1977,226315,IRN
Iran,1978,199481,IRN
Iran,1979,182267,IRN
Iran,1980,156643,IRN
Iran,1981,151918,IRN
Iran,1982,175826,IRN
Iran,1983,199031,IRN
Iran,1984,202379,IRN
Iran,1985,207245,IRN
Iran,1986,18778,IRN
Iran,1987,184939,IRN
Iran,1988,174532,IRN
Iran,1989,181227,IRN
Iran,1990,199819,IRN
Iran,1991,220999,IRN
Iran,1992,234472,IRN
Iran,1993,239395,IRN
Iran,1994,244901,IRN
Iran,1995,252983,IRN
Iran,1996,267403,IRN
Iran,1997,280773,IRN
Iran,1998,285827,IRN
Iran,1999,291258,IRN
Iran,2000,306112,IRN
Iran,2001,317438,IRN
Iran,2002,331723,IRN
Iran,2003,255607,IRN
Iran,2004,373743,IRN
Iran,2005,391309,IRN
Iran,2006,414005,IRN
Iran,2007,446297,IRN
Iran,2008,457455,IRN
Iraq,1820,643,IRQ
Iraq,1821,,IRQ
Iraq,1822,,IRQ
Iraq,1823,,IRQ
Iraq,1824,,IRQ
Iraq,1825,,IRQ
Iraq,1826,,IRQ
Iraq,1827,,IRQ
Iraq,1828,,IRQ
Iraq,1829,,IRQ
Iraq,1830,,IRQ
Iraq,1831,,IRQ
Iraq,1832,,IRQ
Iraq,1833,,IRQ
Iraq,1834,,IRQ
Iraq,1835,,IRQ
Iraq,1836,,IRQ
Iraq,1837,,IRQ
Iraq,1838,,IRQ
Iraq,1839,,IRQ
Iraq,1840,,IRQ
Iraq,1841,,IRQ
Iraq,1842,,IRQ
Iraq,1843,,IRQ
Iraq,1844,,IRQ
Iraq,1845,,IRQ
Iraq,1846,,IRQ
Iraq,1847,,IRQ
Iraq,1848,,IRQ
Iraq,1849,,IRQ
Iraq,1850,,IRQ
Iraq,1851,,IRQ
Iraq,1852,,IRQ
Iraq,1853,,IRQ
Iraq,1854,,IRQ
Iraq,1855,,IRQ
Iraq,1856,,IRQ
Iraq,1857,,IRQ
Iraq,1858,,IRQ
Iraq,1859,,IRQ
Iraq,1860,,IRQ
Iraq,1861,,IRQ
Iraq,1862,,IRQ
Iraq,1863,,IRQ
Iraq,1864,,IRQ
Iraq,1865,,IRQ
Iraq,1866,,IRQ
Iraq,1867,,IRQ
Iraq,1868,,IRQ
Iraq,1869,,IRQ
Iraq,1870,1136,IRQ
Iraq,1871,,IRQ
Iraq,1872,,IRQ
Iraq,1873,,IRQ
Iraq,1874,,IRQ
Iraq,1875,,IRQ
Iraq,1876,,IRQ
Iraq,1877,,IRQ
Iraq,1878,,IRQ
Iraq,1879,,IRQ
Iraq,1880,,IRQ
Iraq,1881,,IRQ
Iraq,1882,,IRQ
Iraq,1883,,IRQ
Iraq,1884,,IRQ
Iraq,1885,,IRQ
Iraq,1886,,IRQ
Iraq,1887,,IRQ
Iraq,1888,,IRQ
Iraq,1889,,IRQ
Iraq,1890,,IRQ
Iraq,1891,,IRQ
Iraq,1892,,IRQ
Iraq,1893,,IRQ
Iraq,1894,,IRQ
Iraq,1895,,IRQ
Iraq,1896,,IRQ
Iraq,1897,,IRQ
Iraq,1898,,IRQ
Iraq,1899,,IRQ
Iraq,1900,,IRQ
Iraq,1901,,IRQ
Iraq,1902,,IRQ
Iraq,1903,,IRQ
Iraq,1904,,IRQ
Iraq,1905,,IRQ
Iraq,1906,,IRQ
Iraq,1907,,IRQ
Iraq,1908,,IRQ
Iraq,1909,,IRQ
Iraq,1910,,IRQ
Iraq,1911,,IRQ
Iraq,1912,,IRQ
Iraq,1913,2613,IRQ
Iraq,1914,,IRQ
Iraq,1915,,IRQ
Iraq,1916,,IRQ
Iraq,1917,,IRQ
Iraq,1918,,IRQ
Iraq,1919,,IRQ
Iraq,1920,,IRQ
Iraq,1921,,IRQ
Iraq,1922,,IRQ
Iraq,1923,,IRQ
Iraq,1924,,IRQ
Iraq,1925,,IRQ
Iraq,1926,,IRQ
Iraq,1927,,IRQ
Iraq,1928,,IRQ
Iraq,1929,,IRQ
Iraq,1930,,IRQ
Iraq,1931,,IRQ
Iraq,1932,,IRQ
Iraq,1933,,IRQ
Iraq,1934,,IRQ
Iraq,1935,,IRQ
Iraq,1936,,IRQ
Iraq,1937,,IRQ
Iraq,1938,,IRQ
Iraq,1939,,IRQ
Iraq,1940,,IRQ
Iraq,1941,,IRQ
Iraq,1942,,IRQ
Iraq,1943,,IRQ
Iraq,1944,,IRQ
Iraq,1945,,IRQ
Iraq,1946,,IRQ
Iraq,1947,,IRQ
Iraq,1948,,IRQ
Iraq,1949,,IRQ
Iraq,1950,7041,IRQ
Iraq,1951,7661,IRQ
Iraq,1952,847,IRQ
Iraq,1953,11899,IRQ
Iraq,1954,14145,IRQ
Iraq,1955,13568,IRQ
Iraq,1956,14511,IRQ
Iraq,1957,1437,IRQ
Iraq,1958,16039,IRQ
Iraq,1959,16715,IRQ
Iraq,1960,18658,IRQ
Iraq,1961,20806,IRQ
Iraq,1962,21841,IRQ
Iraq,1963,21447,IRQ
Iraq,1964,24024,IRQ
Iraq,1965,26206,IRQ
Iraq,1966,27593,IRQ
Iraq,1967,26953,IRQ
Iraq,1968,3174,IRQ
Iraq,1969,32818,IRQ
Iraq,1970,32691,IRQ
Iraq,1971,34712,IRQ
Iraq,1972,3343,IRQ
Iraq,1973,39042,IRQ
Iraq,1974,41133,IRQ
Iraq,1975,47977,IRQ
Iraq,1976,57735,IRQ
Iraq,1977,5932,IRQ
Iraq,1978,70127,IRQ
Iraq,1979,86258,IRQ
Iraq,1980,84392,IRQ
Iraq,1981,69078,IRQ
Iraq,1982,68501,IRQ
Iraq,1983,62544,IRQ
Iraq,1984,62699,IRQ
Iraq,1985,61714,IRQ
Iraq,1986,61073,IRQ
Iraq,1987,62812,IRQ
Iraq,1988,4954,IRQ
Iraq,1989,4516,IRQ
Iraq,1990,44583,IRQ
Iraq,1991,1654,IRQ
Iraq,1992,2137,IRQ
Iraq,1993,2137,IRQ
Iraq,1994,20306,IRQ
Iraq,1995,18475,IRQ
Iraq,1996,20799,IRQ
Iraq,1997,19996,IRQ
Iraq,1998,22993,IRQ
Iraq,1999,24948,IRQ
Iraq,2000,27692,IRQ
Iraq,2001,30185,IRQ
Iraq,2002,32297,IRQ
Iraq,2003,25256,IRQ
Iraq,2004,25256,IRQ
Iraq,2005,25079,IRQ
Iraq,2006,26634,IRQ
Iraq,2007,27034,IRQ
Iraq,2008,29602,IRQ
Israel,1820,,ISR
Israel,1821,,ISR
Israel,1822,,ISR
Israel,1823,,ISR
Israel,1824,,ISR
Israel,1825,,ISR
Israel,1826,,ISR
Israel,1827,,ISR
Israel,1828,,ISR
Israel,1829,,ISR
Israel,1830,,ISR
Israel,1831,,ISR
Israel,1832,,ISR
Israel,1833,,ISR
Israel,1834,,ISR
Israel,1835,,ISR
Israel,1836,,ISR
Israel,1837,,ISR
Israel,1838,,ISR
Israel,1839,,ISR
Israel,1840,,ISR
Israel,1841,,ISR
Israel,1842,,ISR
Israel,1843,,ISR
Israel,1844,,ISR
Israel,1845,,ISR
Israel,1846,,ISR
Israel,1847,,ISR
Israel,1848,,ISR
Israel,1849,,ISR
Israel,1850,,ISR
Israel,1851,,ISR
Israel,1852,,ISR
Israel,1853,,ISR
Israel,1854,,ISR
Israel,1855,,ISR
Israel,1856,,ISR
Israel,1857,,ISR
Israel,1858,,ISR
Israel,1859,,ISR
